,fpr,tpr
79,0.017055655296229804,0.8330341113105925
80,0.017055655296229804,0.8348294434470377
81,0.017354877318970677,0.8348294434470377
82,0.017354877318970677,0.8384201077199281
83,0.01765409934171155,0.8384201077199281
84,0.01765409934171155,0.8420107719928187
85,0.017953321364452424,0.8420107719928187
86,0.017953321364452424,0.8456014362657092
87,0.01855176540993417,0.8456014362657092
88,0.01855176540993417,0.8473967684021544
89,0.018850987432675045,0.8473967684021544
90,0.018850987432675045,0.8491921005385996
91,0.020347097546379412,0.8491921005385996
92,0.020347097546379412,0.8527827648114902
93,0.02064631956912029,0.8527827648114902
94,0.02064631956912029,0.8545780969479354
95,0.020945541591861162,0.8545780969479354
96,0.020945541591861162,0.8581687612208259
97,0.021843207660083783,0.8581687612208259
98,0.021843207660083783,0.8599640933572711
99,0.022142429682824656,0.8599640933572711
100,0.022142429682824656,0.8653500897666068
101,0.02244165170556553,0.8653500897666068
102,0.02244165170556553,0.8671454219030521
103,0.022740873728306403,0.8671454219030521
104,0.022740873728306403,0.8689407540394973
105,0.02333931777378815,0.8689407540394973
106,0.02333931777378815,0.8725314183123878
107,0.02423698384201077,0.8725314183123878
108,0.02423698384201077,0.874326750448833
109,0.024536205864751647,0.874326750448833
110,0.024536205864751647,0.8797127468581688
111,0.025134649910233394,0.8797127468581688
112,0.025134649910233394,0.8833034111310593
113,0.02573309395571514,0.8833034111310593
114,0.02573309395571514,0.8850987432675045
115,0.026032315978456014,0.8850987432675045
116,0.026032315978456014,0.8886894075403949
117,0.026331538001196888,0.8886894075403949
118,0.026331538001196888,0.8904847396768402
119,0.02663076002393776,0.8904847396768402
120,0.02663076002393776,0.895870736086176
121,0.02752842609216038,0.895870736086176
122,0.02752842609216038,0.8976660682226212
123,0.027827648114901255,0.8976660682226212
124,0.027827648114901255,0.9012567324955116
125,0.028126870137642132,0.9012567324955116
126,0.028126870137642132,0.9084380610412927
127,0.028426092160383006,0.9084380610412927
128,0.028426092160383006,0.9102333931777379
129,0.02872531418312388,0.9102333931777379
130,0.02872531418312388,0.9138240574506283
131,0.029024536205864752,0.9138240574506283
132,0.029024536205864752,0.9192100538599641
133,0.03052064631956912,0.9192100538599641
134,0.03052064631956912,0.9228007181328546
135,0.03201675643327349,0.9228007181328546
136,0.03201675643327349,0.9245960502692998
137,0.03231597845601436,0.9245960502692998
138,0.03231597845601436,0.926391382405745
139,0.03321364452423698,0.926391382405745
140,0.03321364452423698,0.9317773788150808
141,0.033512866546977854,0.9317773788150808
142,0.033512866546977854,0.933572710951526
143,0.03411131059245961,0.933572710951526
144,0.03411131059245961,0.9353680430879713
145,0.03500897666068223,0.9353680430879713
146,0.03500897666068223,0.9389587073608617
147,0.0353081986834231,0.9389587073608617
148,0.0353081986834231,0.9425493716337523
149,0.036505086774386596,0.9425493716337523
150,0.036505086774386596,0.9443447037701975
151,0.03680430879712747,0.9443447037701975
152,0.03680430879712747,0.9461400359066428
153,0.037402752842609216,0.9461400359066428
154,0.037402752842609216,0.947935368043088
155,0.03800119688809096,0.947935368043088
156,0.03800119688809096,0.9497307001795332
157,0.038300418910831836,0.9497307001795332
158,0.038300418910831836,0.9533213644524237
159,0.04129263913824058,0.9533213644524237
160,0.04129263913824058,0.9551166965888689
161,0.04428485936564931,0.9551166965888689
162,0.04428485936564931,0.9569120287253142
163,0.04967085577498504,0.9569120287253142
164,0.04967085577498504,0.9587073608617595
165,0.05655296229802514,0.9587073608617595
166,0.05655296229802514,0.9605026929982047
167,0.06433273488928785,0.9605026929982047
168,0.06433273488928785,0.9622980251346499
169,0.06582884500299221,0.9622980251346499
170,0.06582884500299221,0.9640933572710951
171,0.07899461400359066,0.9640933572710951
172,0.07899461400359066,0.9658886894075404
173,0.07959305804907241,0.9658886894075404
174,0.07959305804907241,0.9676840215439856
175,0.08228605625374028,0.9676840215439856
176,0.08228605625374028,0.9694793536804309
177,0.0945541591861161,0.9694793536804309
178,0.0945541591861161,0.9712746858168761
179,0.09814482345900659,0.9712746858168761
180,0.09814482345900659,0.9730700179533214
181,0.09934171154997008,0.9730700179533214
182,0.09934171154997008,0.9748653500897666
183,0.10532615200478755,0.9748653500897666
184,0.10532615200478755,0.9766606822262118
185,0.13076002393776182,0.9766606822262118
186,0.13076002393776182,0.9784560143626571
187,0.1478156792339916,0.9784560143626571
188,0.1478156792339916,0.9802513464991023
189,0.1538001196888091,0.9802513464991023
190,0.1538001196888091,0.9820466786355476
191,0.15918611609814481,0.9820466786355476
192,0.15918611609814481,0.9838420107719928
193,0.1717534410532615,0.9838420107719928
194,0.1717534410532615,0.9856373429084381
195,0.17713943746259725,0.9856373429084381
196,0.17713943746259725,0.9874326750448833
197,0.19838420107719928,0.9874326750448833
198,0.19838420107719928,0.9892280071813285
199,0.28276481149012567,0.9892280071813285
200,0.28276481149012567,0.9910233393177738
201,0.28545780969479356,0.9910233393177738
202,0.28545780969479356,0.992818671454219
203,0.42339916217833634,0.992818671454219
204,0.42339916217833634,0.9946140035906643
205,0.42758827049670856,0.9946140035906643
206,0.42758827049670856,0.9964093357271095
207,0.8491921005385996,0.9964093357271095
208,0.8491921005385996,0.9982046678635548
209,0.8809096349491322,0.9982046678635548
210,0.8809096349491322,1.0
211,1.0,1.0
